e_rnd,avg_e_rnd,m_rnd,avg_m_rnd,e_low,avg_e_low,m_low,avg_m_low,e_hig,avg_e_hig,m_hig,avg_m_hig
-1.6250249999999999e+00,-1.7110186634349027e+00,8.7696250000000009e-01,8.8298104224376639e-01,-1.6250249999999999e+00,-1.7355816481994470e+00,8.7696250000000009e-01,9.0793845221606573e-01,-1.6250249999999999e+00,-1.7084944944598344e+00,8.7696250000000009e-01,8.7532699099722955e-01
-1.7122750000000000e+00,-1.7110204011065007e+00,9.1247500000000004e-01,8.8302183609958407e-01,-1.7122750000000000e+00,-1.7355494121715087e+00,9.1247500000000004e-01,9.0794472683264105e-01,-1.7122750000000000e+00,-1.7084997233748278e+00,9.1247500000000004e-01,8.7537837136929419e-01
-1.7190749999999999e+00,-1.7110315262430937e+00,9.1086250000000002e-01,8.8306029005524767e-01,-1.7190749999999999e+00,-1.7355266574585646e+00,9.1086250000000002e-01,9.0794875690607657e-01,-1.7190749999999999e+00,-1.7085143301104979e+00,9.1086250000000002e-01,8.7542738259668462e-01
-1.7892750000000002e+00,-1.7111394482758622e+00,9.2405000000000004e-01,8.8311682758620591e-01,-1.7892750000000002e+00,-1.7356007931034494e+00,9.2405000000000004e-01,9.0797096551724066e-01,-1.7892750000000002e+00,-1.7086257241379319e+00,9.2405000000000004e-01,8.7549444827586165e-01
-1.8359000000000001e+00,-1.7113112947658402e+00,9.4728750000000006e-01,8.8320521694214782e-01,-1.8359000000000001e+00,-1.7357389462809929e+00,9.4728750000000006e-01,9.0802512052341522e-01,-1.8359000000000001e+00,-1.7088010330578520e+00,9.4728750000000006e-01,8.7559333677685902e-01
-1.7694749999999999e+00,-1.7113912998624485e+00,9.3288749999999998e-01,8.8327355570838961e-01,-1.7694749999999999e+00,-1.7357853507565351e+00,9.3288749999999998e-01,9.0805931911966908e-01,-1.7694749999999999e+00,-1.7088844910591481e+00,9.3288749999999998e-01,8.7567214580467634e-01
-1.7531000000000001e+00,-1.7114485920329670e+00,9.1299999999999992e-01,8.8331438873626278e-01,-1.7531000000000001e+00,-1.7358091346153859e+00,9.1299999999999992e-01,9.0806610576923008e-01,-1.7531000000000001e+00,-1.7089452266483525e+00,9.1299999999999992e-01,8.7572342032966988e-01
-1.6934250000000000e+00,-1.7114238683127572e+00,8.9477500000000010e-01,8.8333010973936799e-01,-1.6934250000000000e+00,-1.7357509945130327e+00,8.9477500000000010e-01,9.0804787379972485e-01,-1.6934250000000000e+00,-1.7089239368998634e+00,8.9477500000000010e-01,8.7574955418381295e-01
-1.7172499999999999e+00,-1.7114318493150682e+00,9.1356250000000006e-01,8.8337152397260177e-01,-1.7172499999999999e+00,-1.7357256506849326e+00,9.1356250000000006e-01,9.0805542808219109e-01,-1.7172499999999999e+00,-1.7089353424657541e+00,9.1356250000000006e-01,8.7580135273972559e-01
-1.7340249999999999e+00,-1.7114627564979479e+00,9.1959999999999997e-01,8.8342108413132592e-01,-1.7340249999999999e+00,-1.7357233242134074e+00,9.1959999999999997e-01,9.0807122093023174e-01,-1.7340249999999999e+00,-1.7089696648426818e+00,9.1959999999999997e-01,8.7586126880984905e-01
-1.7475499999999999e+00,-1.7115120560109287e+00,9.2296250000000002e-01,8.8347510245901539e-01,-1.7475499999999999e+00,-1.7357394808743181e+00,9.2296250000000002e-01,9.0809156420764947e-01,-1.7475499999999999e+00,-1.7090223702185798e+00,9.2296250000000002e-01,8.7592561475409791e-01
-1.7350250000000000e+00,-1.7115441336971349e+00,9.0933750000000002e-01,8.8351038540245463e-01,-1.7350250000000000e+00,-1.7357385061391550e+00,9.0933750000000002e-01,9.0809326398362811e-01,-1.7350250000000000e+00,-1.7090578444747617e+00,9.0933750000000002e-01,8.7597119713506089e-01
-1.7610249999999998e+00,-1.7116115463215256e+00,9.2680000000000007e-01,8.8356936307901801e-01,-1.7610249999999998e+00,-1.7357729564032707e+00,9.2680000000000007e-01,9.0811874999999920e-01,-1.7610249999999998e+00,-1.7091286444141696e+00,9.2680000000000007e-01,8.7604044618528554e-01
-1.7575000000000001e+00,-1.7116739795918365e+00,9.2662499999999992e-01,8.8362794217686957e-01,-1.7575000000000001e+00,-1.7358025170068037e+00,9.2662499999999992e-01,9.0814392857142767e-01,-1.7575000000000001e+00,-1.7091944557823133e+00,9.2662499999999992e-01,8.7610926870748240e-01
-1.7375250000000000e+00,-1.7117091032608693e+00,9.1425000000000001e-01,8.8366954823369459e-01,-1.7375250000000000e+00,-1.7358048573369573e+00,9.1425000000000001e-01,9.0815222486412961e-01,-1.7375250000000000e+00,-1.7092329483695656e+00,9.1425000000000001e-01,8.7616109035326029e-01
-1.6795000000000000e+00,-1.7116654002713700e+00,8.9231250000000006e-01,8.8368127544097586e-01,-1.6795000000000000e+00,-1.7357284599728637e+00,8.9231250000000006e-01,9.0813073270013489e-01,-1.6795000000000000e+00,-1.7091926051560384e+00,8.9231250000000006e-01,8.7618300542740790e-01
-1.6966500000000000e+00,-1.7116450542005417e+00,8.9867500000000011e-01,8.8370159214092037e-01,-1.6966500000000000e+00,-1.7356755081300823e+00,8.9867500000000011e-01,9.0811792005419978e-01,-1.6966500000000000e+00,-1.7091756097560982e+00,8.9867500000000011e-01,8.7621348238482333e-01
-1.8256500000000000e+00,-1.7117993234100133e+00,9.4511250000000002e-01,8.8378469215155520e-01,-1.8256500000000000e+00,-1.7357972598105558e+00,9.4511250000000002e-01,9.0816798037888968e-01,-1.8256500000000000e+00,-1.7093332205683360e+00,9.4511250000000002e-01,8.7630671515561520e-01
-1.7971500000000000e+00,-1.7119146621621621e+00,9.3538749999999993e-01,8.8385442567567474e-01,-1.7971500000000000e+00,-1.7358801689189201e+00,9.3538749999999993e-01,9.0820476351351287e-01,-1.7971500000000000e+00,-1.7094518918918926e+00,9.3538749999999993e-01,8.7638655405405363e-01
-1.7873249999999998e+00,-1.7120164304993251e+00,9.3709999999999993e-01,8.8392628205128110e-01,-1.7873249999999998e+00,-1.7359495951417014e+00,9.3709999999999993e-01,9.0824375843454719e-01,-1.7873249999999998e+00,-1.7095569838056688e+00,9.3709999999999993e-01,8.7646848852901449e-01
-1.8307749999999998e+00,-1.7121764824797843e+00,9.5341250000000000e-01,8.8401992924528217e-01,-1.8307749999999998e+00,-1.7360773921832895e+00,9.5341250000000000e-01,9.0830463274932549e-01,-1.8307749999999998e+00,-1.7097203504043132e+00,9.5341250000000000e-01,8.7657218665768155e-01
-1.8734750000000000e+00,-1.7123935733512785e+00,9.6638750000000007e-01,8.8413078734858586e-01,-1.8734750000000000e+00,-1.7362623149394358e+00,9.6638750000000007e-01,9.0838280619111644e-01,-1.8734750000000000e+00,-1.7099407469717369e+00,9.6638750000000007e-01,8.7669306864064567e-01
-1.8118250000000000e+00,-1.7125272177419355e+00,9.4385000000000008e-01,8.8421105510752596e-01,-1.8118250000000000e+00,-1.7363638776881731e+00,9.4385000000000008e-01,9.0843047715053693e-01,-1.8118250000000000e+00,-1.7100776881720436e+00,9.4385000000000008e-01,8.7678333333333291e-01
-1.7922000000000000e+00,-1.7126341610738256e+00,9.3810000000000004e-01,8.8428338926174399e-01,-1.7922000000000000e+00,-1.7364388255033569e+00,9.3810000000000004e-01,9.0847030201342205e-01,-1.7922000000000000e+00,-1.7101879194630880e+00,9.3810000000000004e-01,8.7686563758389213e-01
-1.7796500000000000e+00,-1.7127239946380697e+00,9.3591250000000004e-01,8.8435259718498560e-01,-1.7796500000000000e+00,-1.7364967493297598e+00,9.3591250000000004e-01,9.0850708780160783e-01,-1.7796500000000000e+00,-1.7102810321715824e+00,9.3591250000000004e-01,8.7694478887399419e-01
-1.7697499999999999e+00,-1.7128003346720213e+00,9.3027500000000007e-01,8.8441407295849972e-01,-1.7697499999999999e+00,-1.7365412650602421e+00,9.3027500000000007e-01,9.0853622824631786e-01,-1.7697499999999999e+00,-1.7103606425702818e+00,9.3027500000000007e-01,8.7701618139223525e-01
-1.7413749999999999e+00,-1.7128385360962566e+00,9.2512499999999998e-01,8.8446849933154981e-01,-1.7413749999999999e+00,-1.7365477272727283e+00,9.2512499999999998e-01,9.0855840574866242e-01,-1.7413749999999999e+00,-1.7104021056149741e+00,9.2512499999999998e-01,8.7708049799465193e-01
-1.8880000000000001e+00,-1.7130723965287049e+00,9.6883750000000002e-01,8.8458114152202838e-01,-1.8880000000000001e+00,-1.7367499332443268e+00,9.6883750000000002e-01,9.0863888518023950e-01,-1.8880000000000001e+00,-1.7106392189586122e+00,9.6883750000000002e-01,8.7720300400533990e-01
-1.9132499999999999e+00,-1.7133392999999999e+00,9.7336250000000002e-01,8.8469951666666569e-01,-1.9132499999999999e+00,-1.7369852666666679e+00,9.7336250000000002e-01,9.0872518333333252e-01,-1.9132499999999999e+00,-1.7109093666666673e+00,9.7336250000000002e-01,8.7733121666666614e-01
-1.8854249999999999e+00,-1.7135684420772301e+00,9.7124999999999995e-01,8.8481476364846778e-01,-1.8854249999999999e+00,-1.7371829227696416e+00,9.7124999999999995e-01,9.0880843874833483e-01,-1.8854249999999999e+00,-1.7111417443408794e+00,9.7124999999999995e-01,8.7745627496671064e-01
-1.8179750000000001e+00,-1.7137072805851061e+00,9.5086250000000005e-01,8.8490259308510544e-01,-1.8179750000000001e+00,-1.7372903590425541e+00,9.5086250000000005e-01,9.0886436170212692e-01,-1.8179750000000001e+00,-1.7112838098404262e+00,9.5086250000000005e-01,8.7755388962765912e-01
-1.8546250000000000e+00,-1.7138944223107566e+00,9.6090000000000009e-01,8.8500351925630716e-01,-1.8546250000000000e+00,-1.7374461819389120e+00,9.6090000000000009e-01,9.0893346613545745e-01,-1.8546250000000000e+00,-1.7114741699867202e+00,9.6090000000000009e-01,8.7766457503320017e-01
-1.7795750000000001e+00,-1.7139815318302385e+00,9.4012499999999999e-01,8.8507662466843406e-01,-1.7795750000000001e+00,-1.7375020557029186e+00,9.4012499999999999e-01,9.0897483421750591e-01,-1.7795750000000001e+00,-1.7115644893899209e+00,9.4012499999999999e-01,8.7774741379310295e-01
-1.8009750000000000e+00,-1.7140967549668873e+00,9.4136249999999999e-01,8.8515117549668776e-01,-1.8009750000000000e+00,-1.7375861258278156e+00,9.4136249999999999e-01,9.0901773178807865e-01,-1.8009750000000000e+00,-1.7116829139072853e+00,9.4136249999999999e-01,8.7783167218543001e-01
-1.7671749999999999e+00,-1.7141669642857140e+00,9.3110000000000004e-01,8.8521195436507838e-01,-1.7671749999999999e+00,-1.7376252645502654e+00,9.3110000000000004e-01,9.0904694113756535e-01,-1.7671749999999999e+00,-1.7117563161375666e+00,9.3110000000000004e-01,8.7790213293650743e-01
-1.7827750000000000e+00,-1.7142575957727870e+00,9.4056250000000008e-01,8.8528507265521705e-01,-1.7827750000000000e+00,-1.7376849075297234e+00,9.4056250000000008e-01,9.0908857331571924e-01,-1.7827750000000000e+00,-1.7118501321003967e+00,9.4056250000000008e-01,8.7798490752972225e-01
-1.8675249999999999e+00,-1.7144597955145113e+00,9.6601249999999994e-01,8.8539157321899653e-01,-1.8675249999999999e+00,-1.7378562005277052e+00,9.6601249999999994e-01,9.0916367084432659e-01,-1.8675249999999999e+00,-1.7120555079155675e+00,9.6601249999999994e-01,8.7810103891820546e-01
-1.8057749999999999e+00,-1.7145801054018441e+00,9.4551249999999998e-01,8.8547078392621781e-01,-1.8057749999999999e+00,-1.7379456851119901e+00,9.4551249999999998e-01,9.0921156126482139e-01,-1.8057749999999999e+00,-1.7121789855072467e+00,9.4551249999999998e-01,8.7818985507246339e-01
-1.7860250000000000e+00,-1.7146741118421049e+00,9.3832499999999996e-01,8.8554032894736745e-01,-1.7860250000000000e+00,-1.7380089473684219e+00,9.3832499999999996e-01,9.0924986842105193e-01,-1.7860250000000000e+00,-1.7122761513157900e+00,9.3832499999999996e-01,8.7826898026315747e-01
-1.7671000000000001e+00,-1.7147430026281207e+00,9.3025000000000002e-01,8.8559908015768629e-01,-1.7671000000000001e+00,-1.7380471747700403e+00,9.3025000000000002e-01,9.0927746386333697e-01,-1.7671000000000001e+00,-1.7123481931668862e+00,9.3025000000000002e-01,8.7833728646517695e-01
-1.7176000000000000e+00,-1.7147467519685036e+00,9.1847499999999993e-01,8.8564222440944773e-01,-1.7176000000000000e+00,-1.7380203412073498e+00,9.1847499999999993e-01,9.0928953412073410e-01,-1.7176000000000000e+00,-1.7123550853018377e+00,9.1847499999999993e-01,8.7838996062992070e-01
-1.7038000000000000e+00,-1.7147324049803405e+00,9.0132499999999993e-01,8.8566277850589681e-01,-1.7038000000000000e+00,-1.7379754914809968e+00,9.0132499999999993e-01,9.0927909567496645e-01,-1.7038000000000000e+00,-1.7123438728702494e+00,9.0132499999999993e-01,8.7842001965923933e-01
-1.8144999999999998e+00,-1.7148629908376960e+00,9.4220000000000004e-01,8.8573678010471102e-01,-1.8144999999999998e+00,-1.7380756544502625e+00,9.4220000000000004e-01,9.0932218586387348e-01,-1.8144999999999998e+00,-1.7124775850785343e+00,9.4220000000000004e-01,8.7850350130889998e-01
-1.8071999999999999e+00,-1.7149836928104571e+00,9.4443749999999993e-01,8.8581351307189449e-01,-1.8071999999999999e+00,-1.7381660130718961e+00,9.4443749999999993e-01,9.0936808823529336e-01,-1.8071999999999999e+00,-1.7126014052287586e+00,9.4443749999999993e-01,8.7858968954248318e-01
-1.7554249999999998e+00,-1.7150364882506524e+00,9.1797499999999999e-01,8.8585549934725749e-01,-1.7554249999999998e+00,-1.7381885443864238e+00,9.1797499999999999e-01,9.0937932441253178e-01,-1.7554249999999998e+00,-1.7126573107049612e+00,9.1797499999999999e-01,8.7864110639686632e-01
-1.7214750000000001e+00,-1.7150448826597129e+00,8.8858749999999997e-01,8.8585906127770431e-01,-1.7214750000000001e+00,-1.7381667535853986e+00,8.8858749999999997e-01,9.0935221642763930e-01,-1.7214750000000001e+00,-1.7126688070404177e+00,8.8858749999999997e-01,8.7865407431551446e-01
-1.6137999999999999e+00,-1.7149130533854164e+00,8.3332499999999998e-01,8.8579065755208219e-01,-1.6137999999999999e+00,-1.7380048177083343e+00,8.3332499999999998e-01,9.0925322265624908e-01,-1.6137999999999999e+00,-1.7125400716145840e+00,8.3332499999999998e-01,8.7859505208333266e-01
-1.5698249999999998e+00,-1.7147243823146943e+00,8.1362499999999993e-01,8.8569681404421208e-01,-1.5698249999999998e+00,-1.7377861183355017e+00,8.1362499999999993e-01,9.0912886866059728e-01,-1.5698249999999998e+00,-1.7123544863459044e+00,8.1362499999999993e-01,8.7851056566970032e-01
-1.5912750000000000e+00,-1.7145640584415582e+00,8.3233749999999995e-01,8.8562751623376512e-01,-1.5912750000000000e+00,-1.7375958441558452e+00,8.3233749999999995e-01,9.0902913961038867e-01,-1.5912750000000000e+00,-1.7121972402597410e+00,8.3233749999999995e-01,8.7845060064934999e-01
-1.6877000000000002e+00,-1.7145292153047988e+00,8.9296249999999999e-01,8.8563702983138659e-01,-1.6877000000000002e+00,-1.7375311284046702e+00,8.9296249999999999e-01,9.0900830090791085e-01,-1.6877000000000002e+00,-1.7121654669260706e+00,8.9296249999999999e-01,8.7846942282749607e-01
-1.7197249999999999e+00,-1.7145359455958546e+00,9.2042500000000005e-01,8.8568209196891079e-01,-1.7197249999999999e+00,-1.7375080634715034e+00,9.2042500000000005e-01,9.0902308937823739e-01,-1.7197249999999999e+00,-1.7121752590673580e+00,9.2042500000000005e-01,8.7852376943005117e-01
-1.7768999999999999e+00,-1.7146166235446312e+00,9.3518749999999995e-01,8.8574613518757972e-01,-1.7768999999999999e+00,-1.7375590232859000e+00,9.3518749999999995e-01,9.0905693725743764e-01,-1.7768999999999999e+00,-1.7122589909443731e+00,9.3518749999999995e-01,8.7859707309184920e-01
-1.7877500000000000e+00,-1.7147111111111109e+00,9.3713750000000007e-01,8.8581253229974033e-01,-1.7877500000000000e+00,-1.7376238695090449e+00,9.3713750000000007e-01,9.0909321705426249e-01,-1.7877500000000000e+00,-1.7123565245478041e+00,9.3713750000000007e-01,8.7867270671834552e-01
-1.7860499999999999e+00,-1.7148031612903223e+00,9.3652500000000005e-01,8.8587796774193417e-01,-1.7860499999999999e+00,-1.7376863548387105e+00,9.3652500000000005e-01,9.0912861290322478e-01,-1.7860499999999999e+00,-1.7124516129032261e+00,9.3652500000000005e-01,8.7874735483870892e-01
-1.7510249999999998e+00,-1.7148498389175255e+00,9.2531249999999998e-01,8.8592878543814302e-01,-1.7510249999999998e+00,-1.7377035438144339e+00,9.2531249999999998e-01,9.0914946842783395e-01,-1.7510249999999998e+00,-1.7125013208762891e+00,9.2531249999999998e-01,8.7880736146907135e-01
-1.7823500000000001e+00,-1.7149367117117114e+00,9.3941249999999998e-01,8.8599761904761776e-01,-1.7823500000000001e+00,-1.7377610038610047e+00,9.3941249999999998e-01,9.0918841698841590e-01,-1.7823500000000001e+00,-1.7125912162162167e+00,9.3941249999999998e-01,8.7888536036035958e-01
-1.7778250000000000e+00,-1.7150175449871461e+00,9.3392500000000001e-01,8.8605922236503731e-01,-1.7778250000000000e+00,-1.7378125000000006e+00,9.3392500000000001e-01,9.0922021208226123e-01,-1.7778250000000000e+00,-1.7126750642673525e+00,9.3392500000000001e-01,8.7895610539845692e-01
-1.8261000000000001e+00,-1.7151601412066748e+00,9.4793749999999999e-01,8.8613865532734148e-01,-1.8261000000000001e+00,-1.7379258344030815e+00,9.4793749999999999e-01,9.0926991335044827e-01,-1.8261000000000001e+00,-1.7128206675224649e+00,9.4793749999999999e-01,8.7904465661103903e-01
-1.7854249999999998e+00,-1.7152502243589740e+00,9.2146249999999996e-01,8.8618394230769104e-01,-1.7854249999999998e+00,-1.7379867307692314e+00,9.2146249999999996e-01,9.0928554487179380e-01,-1.7854249999999998e+00,-1.7129137500000002e+00,9.2146249999999996e-01,8.7909903846153770e-01
-1.7287999999999999e+00,-1.7152675736235592e+00,9.1452500000000003e-01,8.8622023047375031e-01,-1.7287999999999999e+00,-1.7379749679897576e+00,9.1452500000000003e-01,9.0929225352112575e-01,-1.7287999999999999e+00,-1.7129340909090913e+00,9.1452500000000003e-01,8.7914439820742563e-01
-1.7714750000000001e+00,-1.7153394501278769e+00,9.3281250000000004e-01,8.8627981138107281e-01,-1.7714750000000001e+00,-1.7380178069053716e+00,9.3281250000000004e-01,9.0932233056265876e-01,-1.7714750000000001e+00,-1.7130089514066500e+00,9.3281250000000004e-01,8.7921302749360530e-01
-1.7747999999999999e+00,-1.7154153895274580e+00,9.3049999999999999e-01,8.8633628671775100e-01,-1.7747999999999999e+00,-1.7380647828863354e+00,9.3049999999999999e-01,9.0934937739463495e-01,-1.7747999999999999e+00,-1.7130878671775227e+00,9.3049999999999999e-01,8.7927852809706186e-01
-1.7648249999999999e+00,-1.7154784119897954e+00,9.3347499999999994e-01,8.8639641262754987e-01,-1.7648249999999999e+00,-1.7380989158163271e+00,9.3347499999999994e-01,9.0938014987244797e-01,-1.7648249999999999e+00,-1.7131538584183676e+00,9.3347499999999994e-01,8.7934765624999933e-01
-1.8117750000000001e+00,-1.7156010828025472e+00,9.4255000000000000e-01,8.8646794585987143e-01,-1.8117750000000001e+00,-1.7381927707006375e+00,9.4255000000000000e-01,9.0942240445859768e-01,-1.8117750000000001e+00,-1.7132794904458599e+00,9.4255000000000000e-01,8.7942816878980823e-01
-1.7047999999999999e+00,-1.7155873409669204e+00,9.1361249999999994e-01,8.8650248091602935e-01,-1.7047999999999999e+00,-1.7381502862595426e+00,9.1361249999999994e-01,9.0942773536895571e-01,-1.7047999999999999e+00,-1.7132687022900766e+00,9.1361249999999994e-01,8.7947166030534274e-01
-1.7494250000000000e+00,-1.7156303367217274e+00,9.2819999999999991e-01,8.8655546378652983e-01,-1.7494250000000000e+00,-1.7381646124523511e+00,9.2819999999999991e-01,9.0945158831003703e-01,-1.7494250000000000e+00,-1.7133146442185516e+00,9.2819999999999991e-01,8.7953357687420508e-01
-1.7863000000000000e+00,-1.7157200190355324e+00,9.4348749999999992e-01,8.8662771256345041e-01,-1.7863000000000000e+00,-1.7382256979695436e+00,9.4348749999999992e-01,9.0949478109136939e-01,-1.7863000000000000e+00,-1.7134072652284265e+00,9.4348749999999992e-01,8.7961473667512602e-01
-1.8510249999999999e+00,-1.7158915082382755e+00,9.5857500000000007e-01,8.8671890050696944e-01,-1.8510249999999999e+00,-1.7383686628643857e+00,9.5857500000000007e-01,9.0955698669201412e-01,-1.8510249999999999e+00,-1.7135816856780735e+00,9.5857500000000007e-01,8.7971481305449850e-01
-1.8887499999999999e+00,-1.7161103164556955e+00,9.6958749999999994e-01,8.8682379746835305e-01,-1.8887499999999999e+00,-1.7385590189873423e+00,9.6958749999999994e-01,9.0963297468354321e-01,-1.8887499999999999e+00,-1.7138034177215191e+00,9.6958749999999994e-01,8.7982857594936625e-01
-1.9620249999999999e+00,-1.7164212073324898e+00,9.9007499999999993e-01,8.8695432996207202e-01,-1.9620249999999999e+00,-1.7388415297092294e+00,9.9007499999999993e-01,9.0973467130214813e-01,-1.9620249999999999e+00,-1.7141172250316057e+00,9.9007499999999993e-01,8.7996795195954403e-01
-1.7965000000000000e+00,-1.7165223169191912e+00,9.3732499999999996e-01,8.8701792929292800e-01,-1.7965000000000000e+00,-1.7389143308080812e+00,9.3732499999999996e-01,9.0976950757575648e-01,-1.7965000000000000e+00,-1.7142212436868687e+00,9.3732499999999996e-01,8.8004037247474665e-01
-1.7956000000000001e+00,-1.7166220365699867e+00,9.3693749999999998e-01,8.8708087957124715e-01,-1.7956000000000001e+00,-1.7389858133669611e+00,9.3693749999999998e-01,9.0980376733921708e-01,-1.7956000000000001e+00,-1.7143238650693569e+00,9.3693749999999998e-01,8.8011212168978481e-01
-1.8832749999999998e+00,-1.7168319269521402e+00,9.6779999999999999e-01,8.8718254093198867e-01,-1.8832749999999998e+00,-1.7391675377833755e+00,9.6779999999999999e-01,9.0987681045339941e-01,-1.8832749999999998e+00,-1.7145366498740553e+00,9.6779999999999999e-01,8.8022255982367681e-01
-1.7594500000000000e+00,-1.7168855345911940e+00,9.3003749999999996e-01,8.8723644654087919e-01,-1.7594500000000000e+00,-1.7391930503144657e+00,9.3003749999999996e-01,9.0990216981131966e-01,-1.7594500000000000e+00,-1.7145931446540879e+00,9.3003749999999996e-01,8.8028522012578536e-01
-1.7861500000000001e+00,-1.7169725502512552e+00,9.3953750000000003e-01,8.8730215138190827e-01,-1.7861500000000001e+00,-1.7392520414572865e+00,9.3953750000000003e-01,9.0993940012562713e-01,-1.7861500000000001e+00,-1.7146830402010047e+00,9.3953750000000003e-01,8.8035965766331581e-01
-1.7997500000000000e+00,-1.7170764115432862e+00,9.4491249999999993e-01,8.8737443538268379e-01,-1.7997500000000000e+00,-1.7393279485570892e+00,9.4491249999999993e-01,9.0998328105395132e-01,-1.7997500000000000e+00,-1.7147897741530735e+00,9.4491249999999993e-01,8.8044065244667424e-01
-1.7529499999999998e+00,-1.7171213659147859e+00,9.3334999999999990e-01,8.8743204887217919e-01,-1.7529499999999998e+00,-1.7393450187969925e+00,9.3334999999999990e-01,9.1001256265664054e-01,-1.7529499999999998e+00,-1.7148375939849620e+00,9.3334999999999990e-01,8.8050695488721731e-01
-1.7962250000000000e+00,-1.7172203692115133e+00,9.4763750000000002e-01,8.8750739987484240e-01,-1.7962250000000000e+00,-1.7394162077596997e+00,9.4763750000000002e-01,9.1005965269086264e-01,-1.7962250000000000e+00,-1.7149394555694615e+00,9.4763750000000002e-01,8.8059097309136347e-01
-1.7953250000000001e+00,-1.7173179999999990e+00,9.4105000000000005e-01,8.8757432812499881e-01,-1.7953250000000001e+00,-1.7394860937500001e+00,9.4105000000000005e-01,9.1009839062499909e-01,-1.7953250000000001e+00,-1.7150399374999998e+00,9.4105000000000005e-01,8.8066654687499935e-01
-1.9110250000000000e+00,-1.7175598314606733e+00,9.7147499999999998e-01,8.8767907303370674e-01,-1.9110250000000000e+00,-1.7397002496878904e+00,9.7147499999999998e-01,9.1017501560549230e-01,-1.9110250000000000e+00,-1.7152846129837702e+00,9.7147499999999998e-01,8.8077991573033654e-01
-1.8580250000000000e+00,-1.7177349750623434e+00,9.4669999999999999e-01,8.8775266521196894e-01,-1.8580250000000000e+00,-1.7398477867830426e+00,9.4669999999999999e-01,9.1022055798004897e-01,-1.8580250000000000e+00,-1.7154625935162093e+00,9.4669999999999999e-01,8.8086211034912654e-01
-1.8088499999999998e+00,-1.7178484433374834e+00,9.4155000000000000e-01,8.8781966064757045e-01,-1.8088499999999998e+00,-1.7399337173100873e+00,9.4155000000000000e-01,9.1025957347446984e-01,-1.8088499999999998e+00,-1.7155788916562886e+00,9.4155000000000000e-01,8.8093768679950124e-01
-1.7423249999999999e+00,-1.7178788868159194e+00,9.2348749999999991e-01,8.8786402363183969e-01,-1.7423249999999999e+00,-1.7399366915422887e+00,9.2348749999999991e-01,9.1027602611940206e-01,-1.7423249999999999e+00,-1.7156121579601986e+00,9.2348749999999991e-01,8.8099060945273566e-01
-1.7994749999999999e+00,-1.7179802484472040e+00,9.4016250000000001e-01,8.8792899068322872e-01,-1.7994749999999999e+00,-1.7400106521739132e+00,9.4016250000000001e-01,9.1031315217391218e-01,-1.7994749999999999e+00,-1.7157163354037264e+00,9.4016250000000001e-01,8.8106411490683167e-01
-1.7514500000000002e+00,-1.7180217741935473e+00,9.3145000000000000e-01,8.8798298697270373e-01,-1.7514500000000002e+00,-1.7400248449131515e+00,9.3145000000000000e-01,9.1033937655086761e-01,-1.7514500000000002e+00,-1.7157606699751857e+00,9.3145000000000000e-01,8.8112662841191014e-01
-1.7444499999999998e+00,-1.7180545229244104e+00,9.1838750000000002e-01,8.8802066294919346e-01,-1.7444499999999998e+00,-1.7400303283767038e+00,9.1838750000000002e-01,9.1034934944237833e-01,-1.7444499999999998e+00,-1.7157962205700119e+00,9.1838750000000002e-01,8.8117280049566238e-01
-1.8019499999999999e+00,-1.7181583539603951e+00,9.3463750000000001e-01,8.8807835705445437e-01,-1.8019499999999999e+00,-1.7401069616336635e+00,9.3463750000000001e-01,9.1037940903465264e-01,-1.8019499999999999e+00,-1.7159028465346531e+00,9.3463750000000001e-01,8.8123896967821724e-01
-1.8865250000000000e+00,-1.7183664709517912e+00,9.6878749999999991e-01,8.8817812113720529e-01,-1.8865250000000000e+00,-1.7402879480840543e+00,9.6878749999999991e-01,9.1045160692212523e-01,-1.8865250000000000e+00,-1.7161137515451170e+00,9.6878749999999991e-01,8.8134718788627875e-01
-1.8201750000000001e+00,-1.7184921604938261e+00,9.4842499999999996e-01,8.8825249999999900e-01,-1.8201750000000001e+00,-1.7403865740740740e+00,9.4842499999999996e-01,9.1049848765432018e-01,-1.8201750000000001e+00,-1.7162422222222218e+00,9.4842499999999996e-01,8.8142999999999949e-01
-1.7614500000000002e+00,-1.7185451294697893e+00,9.2563750000000000e-01,8.8829859741060313e-01,-1.7614500000000002e+00,-1.7404125462392108e+00,9.2563750000000000e-01,9.1051715474722483e-01,-1.7614500000000002e+00,-1.7162979654747221e+00,9.2563750000000000e-01,8.8148450986436444e-01
-1.8293250000000001e+00,-1.7186815578817722e+00,9.4781249999999995e-01,8.8837189039408770e-01,-1.8293250000000001e+00,-1.7405220443349751e+00,9.4781249999999995e-01,9.1056308497536875e-01,-1.8293250000000001e+00,-1.7164371613300486e+00,9.4781249999999995e-01,8.8156619458128027e-01
-1.8670750000000000e+00,-1.7188640836408353e+00,9.5962500000000006e-01,8.8845953259532495e-01,-1.8670750000000000e+00,-1.7406777060270602e+00,9.5962500000000006e-01,9.1062343173431659e-01,-1.8670750000000000e+00,-1.7166224477244769e+00,9.5962500000000006e-01,8.8166220787207816e-01
