e_rnd,avg_e_rnd,m_rnd,avg_m_rnd,e_low,avg_e_low,m_low,avg_m_low,e_hig,avg_e_hig,m_hig,avg_m_hig
-2.0000000000000000e+00,-1.9800132075471695e+00,1.0000000000000000e+00,9.8241880503144619e-01,-2.0000000000000000e+00,-1.9969088050314465e+00,1.0000000000000000e+00,9.9920742138364760e-01,-1.7707499999999998e+00,-1.7404512264150938e+00,1.5868750000000001e-01,1.3257548742138392e-01
-2.0000000000000000e+00,-1.9800383165829143e+00,1.0000000000000000e+00,9.8244089195979867e-01,-2.0000000000000000e+00,-1.9969126884422110e+00,1.0000000000000000e+00,9.9920841708542685e-01,-1.7766750000000000e+00,-1.7404967336683412e+00,1.9156250000000000e-01,1.3264959170854299e-01
-1.9858000000000002e+00,-1.9800455457967374e+00,9.9644999999999995e-01,9.8245846925972358e-01,-1.9858000000000002e+00,-1.9968987452948557e+00,9.9644999999999995e-01,9.9920495608531967e-01,-1.7802750000000001e+00,-1.7405466436637387e+00,1.9633750000000000e-01,1.3272950125470542e-01
-1.9743500000000000e+00,-1.9800384085213028e+00,9.9358749999999996e-01,9.8247241541353347e-01,-1.9743500000000000e+00,-1.9968704887218043e+00,9.9358749999999996e-01,9.9919791666666635e-01,-1.7735250000000000e+00,-1.7405879699248117e+00,1.9317499999999999e-01,1.3280524749373460e-01
-1.9659500000000001e+00,-1.9800207759699620e+00,9.9148750000000008e-01,9.8248369837296567e-01,-1.9659500000000001e+00,-1.9968317897371715e+00,9.9148750000000008e-01,9.9918826658322868e-01,-1.7659499999999999e+00,-1.7406197121401750e+00,1.9851250000000001e-01,1.3288748435544456e-01
-1.9759500000000001e+00,-1.9800156874999997e+00,9.9398750000000002e-01,9.8249807812499956e-01,-1.9759500000000001e+00,-1.9968056875000000e+00,9.9398750000000002e-01,9.9918176562499961e-01,-1.7759499999999999e+00,-1.7406638749999996e+00,1.9601250000000001e-01,1.3296639062500026e-01
-1.9995500000000002e+00,-1.9800400749063667e+00,9.9988749999999993e-01,9.8251978776529292e-01,-1.9995500000000002e+00,-1.9968091136079900e+00,9.9988749999999993e-01,9.9918264669163515e-01,-1.7995500000000002e+00,-1.7407373907615475e+00,1.9988750000000000e-01,1.3304993757802774e-01
-2.0000000000000000e+00,-1.9800649625935158e+00,1.0000000000000000e+00,9.8254158354114662e-01,-2.0000000000000000e+00,-1.9968130922693266e+00,1.0000000000000000e+00,9.9918366583541118e-01,-1.7867250000000001e+00,-1.7407947319201991e+00,1.9013750000000001e-01,1.3312111907730700e-01
-2.0000000000000000e+00,-1.9800897882938975e+00,1.0000000000000000e+00,9.8256332503113275e-01,-2.0000000000000000e+00,-1.9968170610211706e+00,1.0000000000000000e+00,9.9918468244084646e-01,-1.7804499999999999e+00,-1.7408441158156907e+00,1.8823750000000000e-01,1.3318975716064785e-01
-2.0000000000000000e+00,-1.9801145522388055e+00,1.0000000000000000e+00,9.8258501243781049e-01,-2.0000000000000000e+00,-1.9968210199004974e+00,1.0000000000000000e+00,9.9918569651741262e-01,-1.7800000000000000e+00,-1.7408928171641784e+00,2.0204999999999998e-01,1.3327540422885600e-01
-2.0000000000000000e+00,-1.9801392546583847e+00,1.0000000000000000e+00,9.8260664596273239e-01,-2.0000000000000000e+00,-1.9968249689440993e+00,1.0000000000000000e+00,9.9918670807453380e-01,-1.7800000000000000e+00,-1.7409413975155272e+00,2.0048749999999999e-01,1.3335889751552824e-01
-1.9817500000000001e+00,-1.9801412531017364e+00,9.9543749999999998e-01,9.8262256513647595e-01,-1.9817500000000001e+00,-1.9968062655086847e+00,9.9543749999999998e-01,9.9918205645161251e-01,-1.7493250000000000e+00,-1.7409517990074435e+00,2.0879999999999999e-01,1.3345249689826330e-01
-1.9928500000000000e+00,-1.9801570012391569e+00,9.9821250000000006e-01,9.8264188351920645e-01,-1.9928500000000000e+00,-1.9968013630731103e+00,9.9821250000000006e-01,9.9918085501858700e-01,-1.7418000000000000e+00,-1.7409528500619573e+00,2.2297500000000001e-01,1.3356342936803001e-01
-2.0000000000000000e+00,-1.9801815594059402e+00,1.0000000000000000e+00,9.8266336633663320e-01,-2.0000000000000000e+00,-1.9968053217821782e+00,1.0000000000000000e+00,9.9918186881188087e-01,-1.7506999999999999e+00,-1.7409649133663361e+00,2.4912500000000001e-01,1.3370645111386167e-01
-2.0000000000000000e+00,-1.9802060568603210e+00,1.0000000000000000e+00,9.8268479604449888e-01,-2.0000000000000000e+00,-1.9968092707045735e+00,1.0000000000000000e+00,9.9918288009888723e-01,-1.7669249999999999e+00,-1.7409970024721872e+00,2.5101250000000003e-01,1.3385145241038349e-01
-2.0000000000000000e+00,-1.9802304938271602e+00,1.0000000000000000e+00,9.8270617283950568e-01,-2.0000000000000000e+00,-1.9968132098765432e+00,1.0000000000000000e+00,9.9918388888888854e-01,-1.7665999999999999e+00,-1.7410286111111104e+00,2.3582500000000001e-01,1.3397734567901265e-01
-1.9928500000000000e+00,-1.9802460542540072e+00,9.9821250000000006e-01,9.8272529284833499e-01,-1.9928500000000000e+00,-1.9968083230579532e+00,9.9821250000000006e-01,9.9918269112207125e-01,-1.7628500000000000e+00,-1.7410555178791609e+00,2.2392499999999999e-01,1.3408825524044421e-01
-2.0000000000000000e+00,-1.9802703817733986e+00,1.0000000000000000e+00,9.8274656711822617e-01,-2.0000000000000000e+00,-1.9968122536945814e+00,1.0000000000000000e+00,9.9918369766009818e-01,-1.7715500000000000e+00,-1.7410930726600977e+00,2.1272500000000000e-01,1.3418509852216781e-01
-2.0000000000000000e+00,-1.9802946494464941e+00,1.0000000000000000e+00,9.8276778905289008e-01,-2.0000000000000000e+00,-1.9968161746617468e+00,1.0000000000000000e+00,9.9918470172201690e-01,-1.7735250000000000e+00,-1.7411329643296427e+00,2.3168749999999999e-01,1.3430502767527708e-01
-2.0000000000000000e+00,-1.9803188574938573e+00,1.0000000000000000e+00,9.8278895884520845e-01,-2.0000000000000000e+00,-1.9968200859950860e+00,1.0000000000000000e+00,9.9918570331695300e-01,-1.7800000000000000e+00,-1.7411807125307119e+00,2.2803750000000000e-01,1.3442017813267845e-01
-1.9838999999999998e+00,-1.9803232515337421e+00,9.9597499999999994e-01,9.8280513803680947e-01,-1.9838999999999998e+00,-1.9968042331288343e+00,9.9597499999999994e-01,9.9918176380368073e-01,-1.7719499999999999e+00,-1.7412184662576682e+00,2.3833749999999998e-01,1.3454768404908007e-01
-1.9724000000000002e+00,-1.9803135416666664e+00,9.9309999999999998e-01,9.8281775428921536e-01,-1.9724000000000002e+00,-1.9967743259803923e+00,9.9309999999999998e-01,9.9917431066176443e-01,-1.7603750000000000e+00,-1.7412419424019603e+00,2.2523750000000001e-01,1.3465882352941208e-01
-1.9836000000000000e+00,-1.9803175642594857e+00,9.9590000000000001e-01,9.8283376682986501e-01,-1.9836000000000000e+00,-1.9967582007343943e+00,9.9590000000000001e-01,9.9917030293757625e-01,-1.7634749999999999e+00,-1.7412691554467559e+00,2.5001249999999997e-01,1.3480001529987792e-01
-2.0000000000000000e+00,-1.9803416259168702e+00,1.0000000000000000e+00,9.8285475244498743e-01,-2.0000000000000000e+00,-1.9967621638141810e+00,1.0000000000000000e+00,9.9917131723716357e-01,-1.7587000000000002e+00,-1.7412904645476768e+00,2.5319999999999998e-01,1.3494475855745755e-01
-2.0000000000000000e+00,-1.9803656288156286e+00,1.0000000000000000e+00,9.8287568681318649e-01,-2.0000000000000000e+00,-1.9967661172161173e+00,1.0000000000000000e+00,9.9917232905982889e-01,-1.7678749999999999e+00,-1.7413229242979238e+00,2.6861249999999998e-01,1.3510796703296737e-01
-2.0000000000000000e+00,-1.9803895731707315e+00,1.0000000000000000e+00,9.8289657012195086e-01,-2.0000000000000000e+00,-1.9967700609756098e+00,1.0000000000000000e+00,9.9917333841463396e-01,-1.7747999999999999e+00,-1.7413637499999994e+00,2.7612500000000001e-01,1.3527993902439059e-01
-2.0000000000000000e+00,-1.9804134591961022e+00,1.0000000000000000e+00,9.8291740255785598e-01,-2.0000000000000000e+00,-1.9967739951278929e+00,1.0000000000000000e+00,9.9917434531059657e-01,-1.7734250000000000e+00,-1.7414028014616316e+00,2.8352499999999997e-01,1.3546050548112093e-01
-1.9980000000000002e+00,-1.9804348540145984e+00,9.9950000000000006e-01,9.8293757603406295e-01,-1.9980000000000002e+00,-1.9967754866180050e+00,9.9950000000000006e-01,9.9917474148418473e-01,-1.7648249999999999e+00,-1.7414312956204374e+00,2.6214999999999999e-01,1.3561462895377166e-01
-1.9716000000000000e+00,-1.9804241190765492e+00,9.9290000000000012e-01,9.8294968104495706e-01,-1.9716000000000000e+00,-1.9967448967193198e+00,9.9290000000000012e-01,9.9916711725394869e-01,-1.7403500000000001e+00,-1.7414299817739971e+00,2.6269999999999999e-01,1.3576904617253985e-01
-1.9809500000000000e+00,-1.9804247572815532e+00,9.9523750000000011e-01,9.8296459344660159e-01,-1.9809500000000000e+00,-1.9967257281553399e+00,9.9523750000000011e-01,9.9916234830097062e-01,-1.7556000000000000e+00,-1.7414471783980578e+00,2.3422499999999999e-01,1.3588853155339839e-01
-1.9800000000000000e+00,-1.9804242424242424e+00,9.9500000000000000e-01,9.8297918181818145e-01,-1.9800000000000000e+00,-1.9967054545454548e+00,9.9500000000000000e-01,9.9915730303030281e-01,-1.7431250000000000e+00,-1.7414492121212115e+00,2.2763750000000002e-01,1.3599974242424276e-01
-1.9921500000000001e+00,-1.9804384382566584e+00,9.9803749999999991e-01,9.8299741222760262e-01,-1.9921500000000001e+00,-1.9966999394673126e+00,9.9803749999999991e-01,9.9915594733656155e-01,-1.7479499999999999e+00,-1.7414570823244546e+00,2.4281249999999999e-01,1.3612905569007297e-01
-2.0000000000000000e+00,-1.9804620918984279e+00,1.0000000000000000e+00,9.8301797158403836e-01,-2.0000000000000000e+00,-1.9967039298669893e+00,1.0000000000000000e+00,9.9915696795646902e-01,-1.7411000000000001e+00,-1.7414566505441347e+00,2.4406249999999999e-01,1.3625956771463152e-01
-2.0000000000000000e+00,-1.9804856884057971e+00,1.0000000000000000e+00,9.8303848128019289e-01,-2.0000000000000000e+00,-1.9967079106280194e+00,1.0000000000000000e+00,9.9915798611111095e-01,-1.7400000000000000e+00,-1.7414548913043473e+00,2.4175000000000002e-01,1.3638697161835781e-01
-2.0000000000000000e+00,-1.9805092279855248e+00,1.0000000000000000e+00,9.8305894149577777e-01,-2.0000000000000000e+00,-1.9967118817852838e+00,1.0000000000000000e+00,9.9915900180940875e-01,-1.7398250000000000e+00,-1.7414529252110973e+00,2.3309999999999997e-01,1.3650363389626086e-01
-2.0000000000000000e+00,-1.9805327108433735e+00,1.0000000000000000e+00,9.8307935240963829e-01,-2.0000000000000000e+00,-1.9967158433734942e+00,1.0000000000000000e+00,9.9916001506024077e-01,-1.7330000000000001e+00,-1.7414427409638549e+00,2.1609999999999999e-01,1.3659953313253043e-01
-2.0000000000000000e+00,-1.9805561371841154e+00,1.0000000000000000e+00,9.8309971419975906e-01,-2.0000000000000000e+00,-1.9967197954271965e+00,1.0000000000000000e+00,9.9916102587244260e-01,-1.7566999999999999e+00,-1.7414611010830319e+00,2.0021249999999999e-01,1.3667608303249129e-01
-2.0000000000000000e+00,-1.9805795072115384e+00,1.0000000000000000e+00,9.8312002704326895e-01,-2.0000000000000000e+00,-1.9967237379807694e+00,1.0000000000000000e+00,9.9916203425480754e-01,-1.7540750000000001e+00,-1.7414762620192301e+00,1.9588750000000002e-01,1.3674725060096185e-01
-2.0000000000000000e+00,-1.9806028211284512e+00,1.0000000000000000e+00,9.8314029111644630e-01,-2.0000000000000000e+00,-1.9967276710684276e+00,1.0000000000000000e+00,9.9916304021608626e-01,-1.7525750000000000e+00,-1.7414895858343331e+00,1.7998750000000002e-01,1.3679915966386585e-01
-2.0000000000000000e+00,-1.9806260791366905e+00,1.0000000000000000e+00,9.8316050659472387e-01,-2.0000000000000000e+00,-1.9967315947242208e+00,1.0000000000000000e+00,9.9916404376498780e-01,-1.7555750000000001e+00,-1.7415064748201432e+00,1.7666250000000003e-01,1.3684695743405306e-01
-1.9986500000000000e+00,-1.9806476646706586e+00,9.9966250000000001e-01,9.8318026946107751e-01,-1.9986500000000000e+00,-1.9967338922155691e+00,9.9966250000000001e-01,9.9916464071856270e-01,-1.7620250000000000e+00,-1.7415310479041908e+00,1.7657499999999998e-01,1.3689453592814402e-01
-2.0000000000000000e+00,-1.9806708133971291e+00,1.0000000000000000e+00,9.8320038875598059e-01,-2.0000000000000000e+00,-1.9967377990430624e+00,1.0000000000000000e+00,9.9916563995215291e-01,-1.7665999999999999e+00,-1.7415610346889945e+00,1.7347499999999999e-01,1.3693829246411515e-01
-2.0000000000000000e+00,-1.9806939068100358e+00,1.0000000000000000e+00,9.8322045997610485e-01,-2.0000000000000000e+00,-1.9967416965352451e+00,1.0000000000000000e+00,9.9916663679808826e-01,-1.7683500000000001e+00,-1.7415930406212656e+00,1.7593750000000000e-01,1.3698488649940296e-01
-2.0000000000000000e+00,-1.9807169451073985e+00,1.0000000000000000e+00,9.8324048329355573e-01,-2.0000000000000000e+00,-1.9967455847255373e+00,1.0000000000000000e+00,9.9916763126491626e-01,-1.7682499999999999e+00,-1.7416248508353216e+00,1.7934999999999998e-01,1.3703544152744665e-01
-1.9972999999999999e+00,-1.9807367103694875e+00,9.9932500000000002e-01,9.8325965435041685e-01,-1.9972999999999999e+00,-1.9967462455303935e+00,9.9932500000000002e-01,9.9916781883194261e-01,-1.7568000000000001e+00,-1.7416429380214535e+00,1.5556249999999999e-01,1.3705752383790262e-01
-2.0000000000000000e+00,-1.9807596428571428e+00,1.0000000000000000e+00,9.8327958333333298e-01,-2.0000000000000000e+00,-1.9967501190476193e+00,1.0000000000000000e+00,9.9916880952380938e-01,-1.7580750000000001e+00,-1.7416624999999994e+00,1.3226250000000001e-01,1.3705181547619083e-01
-2.0000000000000000e+00,-1.9807825208085612e+00,1.0000000000000000e+00,9.8329946492271070e-01,-2.0000000000000000e+00,-1.9967539833531511e+00,1.0000000000000000e+00,9.9916979785969062e-01,-1.7488999999999999e+00,-1.7416711058263967e+00,1.4071249999999999e-01,1.3705616825208122e-01
-2.0000000000000000e+00,-1.9808053444180522e+00,1.0000000000000000e+00,9.8331929928741058e-01,-2.0000000000000000e+00,-1.9967578384798101e+00,1.0000000000000000e+00,9.9917078384798086e-01,-1.7590250000000001e+00,-1.7416917161520185e+00,1.1687500000000001e-01,1.3703220011876521e-01
-2.0000000000000000e+00,-1.9808281138790036e+00,1.0000000000000000e+00,9.8333908659549196e-01,-2.0000000000000000e+00,-1.9967616844602611e+00,1.0000000000000000e+00,9.9917176749703418e-01,-1.7541749999999998e+00,-1.7417065243179117e+00,1.0092499999999999e-01,1.3698936832740252e-01
-1.9881000000000000e+00,-1.9808367298578198e+00,9.9702500000000005e-01,9.8335530213270117e-01,-1.9881000000000000e+00,-1.9967514218009481e+00,9.9702500000000005e-01,9.9916922393364915e-01,-1.7464750000000000e+00,-1.7417121741706156e+00,1.2002499999999999e-01,1.3696926836492929e-01
-1.9953500000000000e+00,-1.9808539053254437e+00,9.9883750000000004e-01,9.8337362426035480e-01,-1.9953500000000000e+00,-1.9967497633136095e+00,9.9883750000000004e-01,9.9916883136094659e-01,-1.7509000000000001e+00,-1.7417230473372776e+00,1.4067499999999999e-01,1.3697365384615423e-01
-2.0000000000000000e+00,-1.9808765366430259e+00,1.0000000000000000e+00,9.8339327718676095e-01,-2.0000000000000000e+00,-1.9967536052009458e+00,1.0000000000000000e+00,9.9916981382978709e-01,-1.7585000000000000e+00,-1.7417428782505904e+00,1.3917499999999999e-01,1.3697625591016588e-01
-2.0000000000000000e+00,-1.9808991145218418e+00,1.0000000000000000e+00,9.8341288370720159e-01,-2.0000000000000000e+00,-1.9967574380165292e+00,1.0000000000000000e+00,9.9917079397874842e-01,-1.7460499999999999e+00,-1.7417479634002355e+00,1.4146249999999999e-01,1.3698155253837113e-01
-2.0000000000000000e+00,-1.9809216391509432e+00,1.0000000000000000e+00,9.8343244398584884e-01,-2.0000000000000000e+00,-1.9967612617924531e+00,1.0000000000000000e+00,9.9917177181603756e-01,-1.7600000000000000e+00,-1.7417694870283011e+00,1.6589999999999999e-01,1.3701565448113248e-01
-2.0000000000000000e+00,-1.9809441107184922e+00,1.0000000000000000e+00,9.8345195818610098e-01,-2.0000000000000000e+00,-1.9967650765606597e+00,1.0000000000000000e+00,9.9917274734982320e-01,-1.7600000000000000e+00,-1.7417909599528851e+00,1.6423749999999998e-01,1.3704771790341619e-01
-2.0000000000000000e+00,-1.9809665294117647e+00,1.0000000000000000e+00,9.8347142647058794e-01,-2.0000000000000000e+00,-1.9967688823529413e+00,1.0000000000000000e+00,9.9917372058823517e-01,-1.7580250000000002e+00,-1.7418100588235288e+00,1.4832499999999998e-01,1.3706098529411806e-01
-2.0000000000000000e+00,-1.9809888954171562e+00,1.0000000000000000e+00,9.8349084900117478e-01,-2.0000000000000000e+00,-1.9967726792009401e+00,1.0000000000000000e+00,9.9917469153936533e-01,-1.7500000000000000e+00,-1.7418196827262040e+00,1.5258749999999999e-01,1.3707923031727420e-01
-1.9938499999999999e+00,-1.9810039906103285e+00,9.9846250000000003e-01,9.8350842136150207e-01,-1.9938499999999999e+00,-1.9967692488262914e+00,9.9846250000000003e-01,9.9917385563380268e-01,-1.7496000000000000e+00,-1.7418288145539902e+00,1.5292500000000001e-01,1.3709782863849806e-01
-1.9797000000000000e+00,-1.9810024618991795e+00,9.9492500000000006e-01,9.8352180539273115e-01,-1.9797000000000000e+00,-1.9967492379835876e+00,9.9492500000000006e-01,9.9916887456037495e-01,-1.7242750000000000e+00,-1.7418082356389211e+00,1.4490000000000000e-01,1.3710697538100863e-01
-1.9794000000000000e+00,-1.9810005854800936e+00,9.9485000000000001e-01,9.8353507025761100e-01,-1.9794000000000000e+00,-1.9967289227166278e+00,9.9485000000000001e-01,9.9916381733021065e-01,-1.7249500000000000e+00,-1.7417884953161589e+00,1.3647500000000001e-01,1.3710623536299810e-01
-2.0000000000000000e+00,-1.9810228070175437e+00,1.0000000000000000e+00,9.8355432748537985e-01,-2.0000000000000000e+00,-1.9967327485380120e+00,1.0000000000000000e+00,9.9916479532163727e-01,-1.7371500000000000e+00,-1.7417830701754382e+00,1.3573750000000001e-01,1.3710463450292443e-01
-2.0000000000000000e+00,-1.9810449766355140e+00,1.0000000000000000e+00,9.8357353971962591e-01,-2.0000000000000000e+00,-1.9967365654205611e+00,1.0000000000000000e+00,9.9916577102803716e-01,-1.7310500000000000e+00,-1.7417705315420557e+00,1.2112500000000001e-01,1.3708596670560794e-01
-2.0000000000000000e+00,-1.9810670945157527e+00,1.0000000000000000e+00,9.8359270711785274e-01,-2.0000000000000000e+00,-1.9967403733955662e+00,1.0000000000000000e+00,9.9916674445740938e-01,-1.7190500000000000e+00,-1.7417440198366390e+00,1.3144999999999998e-01,1.3707939031505298e-01
-1.9942500000000001e+00,-1.9810824592074592e+00,9.9856250000000002e-01,9.8361015442890420e-01,-1.9942500000000001e+00,-1.9967374708624710e+00,9.9856250000000002e-01,9.9916604020979005e-01,-1.7084500000000000e+00,-1.7417052156177153e+00,1.3032500000000000e-01,1.3707151806526854e-01
-2.0000000000000000e+00,-1.9811044819557624e+00,1.0000000000000000e+00,9.8362923457508711e-01,-2.0000000000000000e+00,-1.9967412689173460e+00,1.0000000000000000e+00,9.9916701105937122e-01,-1.7357250000000000e+00,-1.7416982537834689e+00,1.6987500000000000e-01,1.3710970605355111e-01
-2.0000000000000000e+00,-1.9811264534883721e+00,1.0000000000000000e+00,9.8364827034883695e-01,-2.0000000000000000e+00,-1.9967450581395352e+00,1.0000000000000000e+00,9.9916797965116266e-01,-1.7257499999999999e+00,-1.7416797093023253e+00,1.6399999999999998e-01,1.3714097383720977e-01
-2.0000000000000000e+00,-1.9811483739837399e+00,1.0000000000000000e+00,9.8366726190476172e-01,-2.0000000000000000e+00,-1.9967488385598144e+00,1.0000000000000000e+00,9.9916894599303130e-01,-1.7320000000000000e+00,-1.7416684668989544e+00,1.3273750000000001e-01,1.3713585946573800e-01
-2.0000000000000000e+00,-1.9811702436194896e+00,1.0000000000000000e+00,9.8368620939675155e-01,-2.0000000000000000e+00,-1.9967526102088169e+00,1.0000000000000000e+00,9.9916991009280731e-01,-1.7336250000000002e+00,-1.7416591357308584e+00,1.3891249999999999e-01,1.3713792053364318e-01
-2.0000000000000000e+00,-1.9811920625724218e+00,1.0000000000000000e+00,9.8370511297798358e-01,-2.0000000000000000e+00,-1.9967563731170339e+00,1.0000000000000000e+00,9.9917087195828491e-01,-1.7241249999999999e+00,-1.7416388180764772e+00,1.4060000000000000e-01,1.3714193221321022e-01
-2.0000000000000000e+00,-1.9812138310185186e+00,1.0000000000000000e+00,9.8372397280092572e-01,-2.0000000000000000e+00,-1.9967601273148150e+00,1.0000000000000000e+00,9.9917183159722212e-01,-1.7332749999999999e+00,-1.7416291377314812e+00,1.4543750000000000e-01,1.3715153356481530e-01
-2.0000000000000000e+00,-1.9812355491329479e+00,1.0000000000000000e+00,9.8374278901734080e-01,-2.0000000000000000e+00,-1.9967638728323702e+00,1.0000000000000000e+00,9.9917278901734097e-01,-1.7398250000000000e+00,-1.7416270520231214e+00,1.6078750000000000e-01,1.3717885838150337e-01
-2.0000000000000000e+00,-1.9812572170900693e+00,1.0000000000000000e+00,9.8376156177829077e-01,-2.0000000000000000e+00,-1.9967676096997693e+00,1.0000000000000000e+00,9.9917374422632788e-01,-1.7356499999999999e+00,-1.7416201501154736e+00,1.7355000000000001e-01,1.3722085739030071e-01
-1.9937000000000000e+00,-1.9812715686274509e+00,9.9842500000000001e-01,9.8377847462514389e-01,-1.9937000000000000e+00,-1.9967640715109576e+00,9.9842500000000001e-01,9.9917288062283727e-01,-1.7247500000000000e+00,-1.7416006920415226e+00,2.3545000000000002e-01,1.3733415513264177e-01
-1.9800000000000000e+00,-1.9812701036866358e+00,9.9500000000000000e-01,9.8379140264976939e-01,-1.9800000000000000e+00,-1.9967447580645163e+00,9.9500000000000000e-01,9.9916807315668188e-01,-1.7176499999999999e+00,-1.7415730990783411e+00,2.2635000000000002e-01,1.3743670794930923e-01
-1.9862500000000001e+00,-1.9812758342922898e+00,9.9656250000000002e-01,9.8380609896432658e-01,-1.9862500000000001e+00,-1.9967326812428079e+00,9.9656250000000002e-01,9.9916507479861894e-01,-1.7294000000000000e+00,-1.7415590909090910e+00,2.2655000000000000e-01,1.3753925489067942e-01
-2.0000000000000000e+00,-1.9812973563218390e+00,1.0000000000000000e+00,9.8382471264367788e-01,-2.0000000000000000e+00,-1.9967364367816094e+00,1.0000000000000000e+00,9.9916603448275854e-01,-1.7600000000000000e+00,-1.7415802873563220e+00,2.3477499999999998e-01,1.3765102011494301e-01
-2.0000000000000000e+00,-1.9813188289322616e+00,1.0000000000000000e+00,9.8384328358208928e-01,-2.0000000000000000e+00,-1.9967401836969003e+00,1.0000000000000000e+00,9.9916699196326053e-01,-1.7597749999999999e+00,-1.7416011768082664e+00,2.6551249999999998e-01,1.3779781859931162e-01
-2.0000000000000000e+00,-1.9813402522935779e+00,1.0000000000000000e+00,9.8386181192660527e-01,-2.0000000000000000e+00,-1.9967439220183487e+00,1.0000000000000000e+00,9.9916794724770630e-01,-1.7511500000000000e+00,-1.7416121272935781e+00,2.4063749999999998e-01,1.3791575401376194e-01
-2.0000000000000000e+00,-1.9813616265750285e+00,1.0000000000000000e+00,9.8388029782359654e-01,-2.0000000000000000e+00,-1.9967476517754870e+00,1.0000000000000000e+00,9.9916890034364247e-01,-1.7508000000000001e+00,-1.7416226517754869e+00,2.2193750000000001e-01,1.3801199885452509e-01
-2.0000000000000000e+00,-1.9813829519450801e+00,1.0000000000000000e+00,9.8389874141876410e-01,-2.0000000000000000e+00,-1.9967513729977118e+00,1.0000000000000000e+00,9.9916985125858115e-01,-1.7479499999999999e+00,-1.7416298913043480e+00,2.4496250000000000e-01,1.3813436784897071e-01
-2.0000000000000000e+00,-1.9814042285714284e+00,1.0000000000000000e+00,9.8391714285714260e-01,-2.0000000000000000e+00,-1.9967550857142859e+00,1.0000000000000000e+00,9.9917079999999991e-01,-1.7400000000000000e+00,-1.7416280285714287e+00,2.7328750000000002e-01,1.3828882857142902e-01
-2.0000000000000000e+00,-1.9814254566210043e+00,1.0000000000000000e+00,9.8393550228310478e-01,-2.0000000000000000e+00,-1.9967587899543380e+00,1.0000000000000000e+00,9.9917174657534236e-01,-1.7389500000000000e+00,-1.7416249714611873e+00,2.7932499999999999e-01,1.3844982876712375e-01
-2.0000000000000000e+00,-1.9814466362599770e+00,1.0000000000000000e+00,9.8395381984036467e-01,-2.0000000000000000e+00,-1.9967624857468644e+00,1.0000000000000000e+00,9.9917269099201811e-01,-1.7300000000000000e+00,-1.7416117160775371e+00,3.1083749999999999e-01,1.3864639395667094e-01
-1.9988500000000000e+00,-1.9814664578587697e+00,9.9971250000000000e-01,9.8397176822323440e-01,-1.9988500000000000e+00,-1.9967648633257404e+00,9.9971250000000000e-01,9.9917330580865593e-01,-1.7374750000000001e+00,-1.7416070045558087e+00,3.5302500000000003e-01,1.3889056093394125e-01
-2.0000000000000000e+00,-1.9814875426621159e+00,1.0000000000000000e+00,9.8399000284414084e-01,-2.0000000000000000e+00,-1.9967685437997726e+00,1.0000000000000000e+00,9.9917424630261642e-01,-1.7449749999999999e+00,-1.7416108361774745e+00,3.5676250000000004e-01,1.3913842434584803e-01
-2.0000000000000000e+00,-1.9815085795454543e+00,1.0000000000000000e+00,9.8400819602272704e-01,-2.0000000000000000e+00,-1.9967722159090910e+00,1.0000000000000000e+00,9.9917518465909072e-01,-1.7342750000000000e+00,-1.7416025000000002e+00,3.7948749999999998e-01,1.3941154829545502e-01
-2.0000000000000000e+00,-1.9815295686719634e+00,1.0000000000000000e+00,9.8402634790011323e-01,-2.0000000000000000e+00,-1.9967758796821795e+00,1.0000000000000000e+00,9.9917612088535745e-01,-1.7628999999999999e+00,-1.7416266742338253e+00,3.6646250000000002e-01,1.3966926787741249e-01
-2.0000000000000000e+00,-1.9815505102040814e+00,1.0000000000000000e+00,9.8404445861677980e-01,-2.0000000000000000e+00,-1.9967795351473925e+00,1.0000000000000000e+00,9.9917705498866194e-01,-1.7719999999999998e+00,-1.7416611111111111e+00,3.6515000000000003e-01,1.3992491496598686e-01
-2.0000000000000000e+00,-1.9815714043035106e+00,1.0000000000000000e+00,9.8406252831257057e-01,-2.0000000000000000e+00,-1.9967831823329558e+00,1.0000000000000000e+00,9.9917798697621729e-01,-1.7766499999999998e+00,-1.7417007361268404e+00,3.4588749999999996e-01,1.4015816817667090e-01
-2.0000000000000000e+00,-1.9815922511312216e+00,1.0000000000000000e+00,9.8408055712669662e-01,-2.0000000000000000e+00,-1.9967868212669684e+00,1.0000000000000000e+00,9.9917891685520344e-01,-1.7700000000000000e+00,-1.7417327488687782e+00,3.5395000000000004e-01,1.4040001414027195e-01
-2.0000000000000000e+00,-1.9816130508474574e+00,1.0000000000000000e+00,9.8409854519773987e-01,-2.0000000000000000e+00,-1.9967904519774011e+00,1.0000000000000000e+00,9.9917984463276821e-01,-1.7676249999999998e+00,-1.7417620056497174e+00,3.3016249999999997e-01,1.4061443502824905e-01
-2.0000000000000000e+00,-1.9816338036117380e+00,1.0000000000000000e+00,9.8411649266365664e-01,-2.0000000000000000e+00,-1.9967940744920993e+00,1.0000000000000000e+00,9.9918077031602692e-01,-1.7618000000000000e+00,-1.7417846218961623e+00,3.4136249999999996e-01,1.4084101297968443e-01
